depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
Bolívar,CARTAGENA,"1,300,102,431",DIANA PATRICIA BARRIOS BABILONIA,,"45,542,258",DIANA PATRICIA BARRIOS BABILONIA,2,Profesional Independiente,,CENTRO LA MATUNA EDIFICIO CONCASA PISO 10 CONS. 1005,6643731,,dianabarriosb@hotmail.com,,,,SI,"20,151,103","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,738",Diana Patricia Rincon Alcalá,,"1,047,393,315",Diana Patricia Rincon Alcalá,2,Profesional Independiente,,CENTRO MEDICO SANTA LUCIA CRA 71 NO. 31-297 CONSULTORIO 308,3002671828,,dianarincon24@hotmail.com,,,,SI,"20,150,504","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,811",Diego Fernando Villota Bedoya,,"14,839,421",Diego Fernando Villota Bedoya,2,Profesional Independiente,,Carrera 20 No 24-22,3003517836 - 3006737608,,vigodie125@hotmail.com,,,,SI,"20,160,218","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,026",Diego Luis Lozano Ramirez,,"79,360,990",Diego Luis Lozano Ramirez,2,Profesional Independiente,NO,BOCAGRANDE CALLE 5 No. 6- 151 2do PISO,6657283,,info@dlozano.com,,,,SI,"20,070,206","20,210,831",,8,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,864",Dina Margarita Cortes Malo,,"45,553,980",Dina Margarita Cortes Malo,2,Profesional Independiente,,Cra 3 edificio Jasban oficina 808,3106484451,,cortesdina21@gmail.com,,,,SI,"20,160,705","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,866",Dolores Cristina Barrios Baldiris,,"22,806,871",Dolores Cristina Barrios Baldiris,2,Profesional Independiente,,carrera 71 #31- 219 local 1,6462158,,locriba@hotmail.com,,,,SI,"20,160,707","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,084",DORIAN JOSE ANAYA LORDUY,,"73,077,162",DORIAN JOSE ANAYA LORDUY,2,Profesional Independiente,NO,BOCAGRANDE AV MALECON EDIFICIO SEGUROS BOLIVAR 1 PISO # 17B,6551618 - 3157312122,"6,551,618",consultoriodoctordorian@hotmail.com,,,,SI,"20,061,121","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,398",DORIS ROSARIO BETANCOURT TINOCO,,"45,444,563",DORIS ROSARIO BETANCOURT TINOCO,2,Profesional Independiente,,AV. VENEZUELA EDIF CITIBANK CONS. 2H,3008020806,,dorisbetanti@gmail.com,,,,SI,"20,150,130","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,399",EBLIN CLARETT CASTELLON HERRERA,,"45,765,768",EBLIN CLARETT CASTELLON HERRERA,2,Profesional Independiente,NO,"CENTRO, EDIFICIO CITIBANK OF. 5H",6647623 - 3106851053,"6,647,623",eblincastellon@hotmail.com,,,,SI,"20,061,025","20,210,831",,4,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,382",EDELBERTO MUÑIZ RUEDA,,"73,071,613",EDELBERTO MUÑIZ RUEDA,2,Profesional Independiente,,CENTRO MEDICO LOS EJECUTIVOS 4 PISO CONT 428,3157132081,,lizguerr5@hotmail.com,,,,SI,"20,160,908","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,137",EDELMIRA MARIA OLIVELLA BURGOS,,"45,435,010",EDELMIRA MARIA OLIVELLA BURGOS,2,Profesional Independiente,,CENTRO CALLE 32 No. 8-50 TERCER PISO OF. 302 EDIFICIO BANCO DE COLOMBIA,6646009-300 8190542,,eolivellab@hotmail.com,,,,SI,"20,190,627","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,874",EDGAR FABIAN GOMEZ RHENALS,,"73,165,770",EDGAR FABIAN GOMEZ RHENALS,2,Profesional Independiente,,BARRIO ALCIBIA SECT MARIA AUXILIADORA CALLE 38 No. 29-68,6622728,,edfago@yahoo.com,,,,SI,"20,150,907","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,761",EDGARD EDUARDO GUTIERREZ PUENTE,,"73,114,305",EDGARD EDUARDO GUTIERREZ PUENTE,2,Profesional Independiente,,CARRERA 3 CALLE 6A EDIFICIO JASBAN OFICINA 808,3114115130,"3,004,420,460",edgardeduardogutierrez@gmail.com,,,,SI,"20,200,819","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,518",EDGARD ELIUD CASTILLO TAMARA,,"73,123,567",EDGARD ELIUD CASTILLO TAMARA,2,Profesional Independiente,NO,CALLE 26 #22-25,6565376,"6,565,376",edgardeliud@hotmail.com,,,,SI,"20,061,201","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,541",EDGARDO VERBEL OTERO,,"8,666,334",EDGARDO HUMBERTO VERBEL OTERO,2,Profesional Independiente,,CRA 17 #32-179,6661621,,edgardoverbel@hotmail.com,,,,SI,"20,190,215","20,210,831",,2,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,672",EDGARDO JESUS CASTRO ALZAMORA,,"73,071,250",EDGARDO JESUS CASTRO ALZAMORA,2,Profesional Independiente,,EDIFICIO LEQUERICA CALLE 32 C10-B15 CONSULTORIO 408 CENTRO,6469424 3135456998,,edgard519@hotmail.com,,,,SI,"20,140,829","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,146",EDILBERTO SEGUNDO MARQUEZ CONTRERAS,,"92,533,078",EDILBERTO SEGUNDO MARQUEZ CONTRERAS,2,Profesional Independiente,,"ESCALLONVILLA, CENTRO MEDICO LOS EJECUTIVOS LOCAL 308",3014344102,,edimarquez79@hotmail.com,,,,SI,"20,181,228","20,221,227",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,082",EDINSON MORINSON GARCIA TORRES,,"9,173,767",EDINSON MORISON GARCIA TORRES,2,Profesional Independiente,,"BARRIO MANGA, CALLE REAL 21-63",6562007,,edigarcia95@yahoo.com,,,,SI,"20,180,404","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,828",Eduardo Nieto Medina,,"91,275,546",Eduardo Nieto Medina,2,Profesional Independiente,,Centro Medico Santa lucia CR 71 No. 31-297 CONT 213,3118289353,,edmed70@hotmail.com,,,,SI,"20,160,323","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,828",EDUARDO ABRAHAM ORDOSGOITIA OSORIO,,"9,081,835",EDUARDO ABRAHAM ORDOSGOITIA OSORIO,2,Profesional Independiente,,CENTRO COMERCIAL BOCAGRANDE OF 304,6652491,,e_ordosgoitia@hotmail.com,,,,SI,"20,111,201","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,052",Eduardo Enrique Covo Morales,,"73,126,134",Eduardo Enrique Covo Morales,2,Profesional Independiente,,Castillogrande Ave Piñango # 6-108,6657900 ext 103,,ecovom@yahoo.com,,,,SI,"20,100,930","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,311",EDUARDO JOSE VILLAMIZAR GOMEZ,,"13,451,926",Eduardo Jose Villamizar Gomez,2,Profesional Independiente,,CENTRO MEDICO BOCAGRANDE 6 PISO CONSULTORIO 606,315811490,,cirujanoeduardovillamizar@gmail.com,,,,SI,"20,201,029","20,241,028",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,425",EDUARDO LUIS PERTUZ GONZALEZ-RUBIO,,"73,115,377",EDUARDO LUIS PERTUZ GONZALEZ-RUBIO,2,Profesional Independiente,NO,MANGA AVENIDA CALLE 26 Nº 22-25,6608336,"6,608,336",edupertuz@hotmail.com,,,,SI,"20,060,929","20,210,831",,1,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,943",EDWIN DARIO CASTRO REYES,,"73,583,253",EDWIN DARIO CASTRO REYES,2,Profesional Independiente,,CALLE 6A #3-17 EDIFICIO JAS BAN OFICINA 407,6662620,,eddario@yahoo.com,,,,SI,"20,170,503","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,044",EDWIN ALBERTO LODOÑO GUZMAN.,,"73,142,176",EDWIN ALBERTO LODOÑO GUZMAN.,2,Profesional Independiente,NO,LA CASTELLANA CRA 68 N 31-34 PISO 4 OFIC 401 402,6514053,,edwinmd_@hotmail.com,,,,SI,"20,080,912","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,883",EDWIN DE JESUS PUELLO DEL RIO,,"73,081,293",EDWIN DE JESUS PUELLO DEL RIO,2,Profesional Independiente,,EDIFICIO ARAUJO PISO 5 OFICINA 503,6641854,,edupuello@yahoo.com,,,,SI,"20,111,124","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,660",EDWIN RAFAEL GAZABON ARRIETA,,"73,118,907",EDWIN RAFAEL GAZABON ARRIETA,2,Profesional Independiente,NO,Centro Medico Sta Lucia cons 404,6532847,"6,532,847",edgazabon@yahoo.es,,,,SI,"20,081,020","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,061",EFRAIN AUGUSTO RAMIREZ BARAKAT,,"9,089,669",EFRAIN AUGUSTO RAMIREZ BAKARAT,2,Profesional Independiente,,BOCAGRANDE EDIFICIO SEGUROS BOLIVAR,310653825-6652767,,efraramirez@hotmail.com,,,,SI,"20,180,226","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,551",EFRAIN ERNESTO PULIDO ROZO,,"79,273,533",Efrain Ernesto Pulido Rozo,2,Profesional Independiente,,"TRANSVERSAL 54, No 65-05 BARRIO LAS DELICIAS",6787449,,pyp.optica@outlook.com,,,,SI,"20,200,131","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,891",Elaine Amaris Jimenez,,"39,013,744",Elaine Amaris Jimenez,2,Profesional Independiente,,Edificio city bank oficina 5 f,644875- 3008086900,,doctoraelaine@hotmail.com,,,,SI,"20,111,003","20,210,831",,1,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,606",Elena Cristina Barbosa Mendez,,"45,593,242",Elena Cristina Barbosa Méndez,2,Profesional Independiente,,AVENIDA CALIFORNIA CRA 17# 25-36,3204961441,,elenacbm@gmail.com,,,,SI,"20,140,107","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,128",ELENA DEL CARMEN COGOLLO TORRES,,"30,761,793",ELENA DEL CARMEN COGOLLO TORRES,2,Profesional Independiente,,CENTRO EDIFICIO CITIBANK PISO 5 OFICINA 5H,6647623 -3156825344,,elecoto63@hotmail.com,,,,SI,"20,181,009","20,221,008",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,931",ELIANA ISABEL ARAGON LARA,,"32,909,302",ELIANA ISABEL ARAGON LARA,2,Profesional Independiente,,CARRERA 71 #31-219 LOCAL 11,6462158-3045720792,,LOCRIBA@HOTMAIL.COM,,,,SI,"20,170,420","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,915",ELIANA PAOLA BAHOQUE CAMARGO,,"1,128,050,830",ELIANA PAOLA BAHOQUE CAMARGO,2,Profesional Independiente,,EDIFICIO CITY BANK CONSULTORIO 5F,310 6307950 3183582567,,elianabahoquecamargo@gmail.com,,,,SI,"20,170,301","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,715",ELIDA DEL CARMEN MESTRE OSORIO,,"45,472,344",ELIDA DEL CARMEN MESTRE OSORIO,2,Profesional Independiente,NO,Centro Medico B/grande con 705-castillogrande cll5 N 6a-19,6655993,"6,653,963",elmeso@hotmail.com,,,,SI,"20,081,016","20,210,831",,7,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,137",ELIN YOHANA MANRIQUE JULIO,,"45,750,613",ELIN YOHANA MANRIQUE JULIO,2,Profesional Independiente,,KR 71 N31-297 CENTRO MEDICO SANTA LUCIA PISO 3 CS 311,6611609,,elinmanriqueuis99@gmail.com,,,,SI,"20,181,102","20,221,101",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,481",ELIZABET CRISTINA PALACIOS RAMIREZ,,"32,609,376",Elisabet Cristina Palacio Ramírez,2,Profesional Independiente,,TRASVERSAL 35 29-200 CENTRO MEDICO CRECER CONST 2,3104201552-3126446839,,ecpalacios@yahoo.com,,,,SI,"20,190,313","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,257",ELIZABETH DE LA CANDELARIA PEREZ FOX,,"45,448,422",ELIZABETH DE LA CANDELARIA PEREZ FOX,2,Profesional Independiente,NO,COMERCIOS LA MATUNA OF 203,6600371,"6,600,371",,,,,SI,"20,061,116","20,210,831",,2,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,557",ELIZABETH DEL CARMEN PORTACIO VILLADIEGO,,"25,911,984",ELIZABETH DEL CARMEN PORTACIO VILLADIEGO,2,Profesional Independiente,,"Barrio san diego, calle portobello No. 23-37, Local 203",6642372,0,ELICA0565@GMAIL.COM,,,,SI,"20,130,614","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,706",ELIZABETH LEGUIZAMO LOPEZ,,"1,057,571,183",ELIZABETH LEGUIZAMO LOPEZ,2,Profesional Independiente,,BOCAGRANDE CRA. 3 #6-112 LOCAL 4,6471119,,eleguizamo@gmail.com,,,,SI,"20,190,313","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,994",Elkin Torres Rodriguez,,"73,158,612",Elkin Torres Rodriguez,2,Profesional Independiente,,Manzana C lote 16 primer piso,6614455 - 3023623576,,elkintr@hotmail.com,,,,SI,"20,171,023","20,211,022",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,066",ELKIN ENRIQUE JIMENEZ PICO,,"15,647,765",ELKIN ENRIQUE JIMENEZ PICO,2,Profesional Independiente,,3 AVENIDA MANGA No. 21-188 CONSULTORIO 2,3146203780,,e-medical@hotmail.com,,,,SI,"20,180,424","20,220,423",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,110",ELKIN MANUEL ROMERO CAMARGO,,"7,921,556",ELKIN MANUEL ROMERO CAMARGO,2,Profesional Independiente,,Calle 6 #3-17 Edificio Jasban Consultorio 607,3002019301 - 3008167554,,romerocamargo1@yahoo.com,,,,SI,"20,180,815","20,220,814",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,208",JHONNY MERCADO FIGUEROA,,"72,221,481",JHONNY MERCADO FIGUEROA,2,Profesional Independiente,,MANGA Cra. 22 No 25-150,3014317311,,gerencia@johnnymercado.com,,,,SI,"20,190,805","20,230,804",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,940",ELSIE BARBOZA UBARNEZ,,"33,156,659",ELSIE BARBOZA UBARNEZ,2,Profesional Independiente,NO,centro comercial centenario local 107,3106222736,,elsibarbo@hotmail.com,,,,SI,"20,080,822","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,296",Emil Julio Barrios,,"73,072,983",EMIL JULIO BARRIOS,2,Profesional Independiente,,cra 22 #29B-207,317 367 8300 - 3205666317,,ejuliob@gmail.com,EMIL JULIO BARRIOS,,,SI,"20,201,028","20,211,027",,9,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,155",EMILIO ANTONIO JUAN BECHARA,,"7,882,709",EMILIO ANTONIO JUAN BECHARA,2,Profesional Independiente,NO,CENTRO MEDICO B'GRANDE CONS 202 P-2 CALLE6ª No 6A-19,6653322,"6,653,322",emiliojuanbechara@hotmail.com,,,,SI,"20,061,128","20,210,831",,2,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,041",EMILIO JOSE CASTILLO DEL CASTILLO,,"1,143,358,911",EMILIO JOSE CASTILLO DEL CASTILLO,2,Profesional Independiente,,DIAG 32 # 71A-213,3183817713,,emiliocastillodelcastillo@gmail.com,,,,SI,"20,180,226","20,220,225",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,907",EMIRO RAFAEL BUENDIA DAVILA,,"1,051,660,742",EMIRO RAFAEL BUENDIA DAVILA,2,Profesional Independiente,,CENTRO MEDICO SANTA LUCIA CONS. 511,3008615317,,erabuda@gmail.com,,,,SI,"20,170,124","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,755",EMPERATRIZ CARDOZO MEZA,,"45,507,427",EMPERATRIZ CARDOZO MEZA,2,Profesional Independiente,,Centro Medico Los Ejecutivos Oficina 309,6602620,,ecarmeza@yahoo.es,,,,SI,"20,111,125","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,038",ENDER CAMPILLO CARO,,"73,192,771",ENDER CAMPILLO CARO,2,Profesional Independiente,,LOS CORALES MZA K LOTE 1,6661225,,serviciosmedicosdelcaribesas@gmail.com,,,,SI,"20,180,215","20,220,214",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,282",ENRIQUE CHENG FORERO,,"1,047,375,775",ENRIQUE CHENG FORERO,2,Profesional Independiente,,CALLE 5 #6-47,3022891159,,Enrique_cheng86@hotmail.com,,,,SI,"20,200,825","20,240,824",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,540",ENRIQUE POLO MOLINA,,"73,137,563",ENRIQUE POLO MOLINA,2,Profesional Independiente,,Cra. 3 Calle 6a#3-17 EDIFICIO JASBAN 808,6650474 - 350245770,,drpolo.ortopedia@gmail.com,,,,SI,"20,180,712","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,871",enrique carlos buelvas polo,,"9,236,592",enrique carlos buelvas polo,2,Profesional Independiente,,bocagrande kra 3 Nº 6 - 120 centro negocios velez of 308,3002766202,,encabupo@gmail.com,,,,SI,"20,160,715","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,308",ENRIQUE LUIS GUZMAN MARIMON,,"1,128,054,312",ENRIQUE LUIS GUZMAN MARIMON,2,Profesional Independiente,,NUEVO BOSQUE TRV51 21E-120 MZG LOCAL102,3014222779,,FISIOTRAININGCOL@GMAIL.COM,,,,SI,"20,201,026","20,241,025",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,621",ERICK BAYRON LOPEZ APARICIO,,"73,183,764",Erich Bayron Lopez Aparicio,2,Profesional Independiente,,AVENIDA DE LA ASAMBLEA EDIFICIO EL YAMALI CONSULTORIO 101,6604244 - 316 2811988,,ericklopezaparicio@hotmail.com,,,,SI,"20,190,529","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,944",ERICK DAVID CASTRO REYES,,"73,184,527",ERICK DAVID CASTRO REYES,2,Profesional Independiente,,CALLE 6A #3-17 EDIFICIO JAS BAN OFICINA 407,6662620,,edavid0928@yahoo.com,,,,SI,"20,170,503","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,102",ERICK GUSTAVO ALVAREZ PEREIRA,,"9,092,087",ERICK GUSTAVO ALVAREZ PEREIRA,2,Profesional Independiente,NO,CENTRO CLL GASTELBONDO No 2-36 CENTRO ESP. SANTO DOMINGO. CONS. 5,6640748,"6,643,319",erickgus45@hotmail.com,,,,SI,"20,061,009","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,157",ERICK JAVIER OYOLA YEPES,,"73,198,528",ERICK JAVIER OYOLA YEPES,2,Profesional Independiente,NO,Urb. Villa Sandra Manzana C Lote 34,6514277,,erickjoyolay@hotmail.com,,,,SI,"20,091,005","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,764",ERIKA LUCIA BUENDIA MARTINEZ,,"45,493,109",ERIKA LUCIA BUENDIA MARTINEZ,2,Profesional Independiente,NO,CENTRO BARRIO SAN DIEGO CRA 10 Nº 36-21,6649742,,eribumar1@gmail.com,,,,SI,"20,080,731","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,136",ERLINDA DEL CARMEN VELASQUEZ JIMENEZ,,"32,937,902",ERLINDA DEL CARMEN VELASQUEZ JIMENEZ,2,Profesional Independiente,,"CRA 3 # 8 - 129, CENTRO EJECUTIVO BOCAGRANDE OF 1502",3008085880,,erlindavj@gmail.com,,,,SI,"20,200,609","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,039",ESTHER CECILIA NOREÑA MOLINA,,"45,556,434",ESTHER CECILIA NOREÑA MOLINA,2,Profesional Independiente,,CAR71 No. 31-219 LOCAL 9,3013173140,,cecinore@hotmail.com,,,,SI,"20,180,226","20,220,225",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,059",EUGENIA MARIA LEON MACKENZIE,,"33,336,940",EUGENIA MARIA LEON MACKENZIE,2,Profesional Independiente,,"UNIDAD MEDICA SIMILIA, CALLE 30 No 21-160",3022489345,,eugemayroma@live.com.ar,,,,SI,"20,180,416","20,220,415",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,618",EUSEBIO ESTEBAN RAFAEL VARGAS PUCHE,,"9,066,153",EUSEBIO ESTEBAN RAFAEL VARGAS PUCHE,2,Profesional Independiente,,BOCAGRANDE K 6 N°5 CENTRO MEDICO PRISMA CONSULTORIO 101,6657044,"6,657,044",e2vargas@gmail.com,,,,SI,"20,151,006","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,169",EVELYN RIOS CHAVEZ,,"26,766,230",EVELYN RIOS CHAVEZ,2,Profesional Independiente,,CRA 21 NO. 30-31 CONSULTORIO 306 ANTIGUA CLINICA AMI,300844214,,evericha@yahoo.es,,,,SI,"20,181,213","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,465",Evergisto Eudes Alcala Puello,,"73,098,977",Evergisto Eudes Alcala Puello,2,Profesional Independiente,NO,La Providencia Kr 71 N° 31 - 195 Clinica Madre Bernarda,6532144,"6,532,155",everalcala@hotmail.com,,,,SI,"20,090,515","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,045",EYMARD TORRES RODRIGUEZ,,"79,671,380",EYMARD TORRES RODRIGUEZ,2,Profesional Independiente,,calle 6A No 3-17 EDIFICO JASBAN OFICINA 506,3006516914,,torreseymard@gmail.com,,,,SI,"20,180,306","20,220,305",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,172",FABIO ENRIQUE ANAYA LORDUY,,"73,070,067",Fabio Enrique Anaya Lorduy,2,Profesional Independiente,,Carrera 1 No.14-85 Oficina 10 Edificio Seguros Bolívar,6658651,0,respirarfabioanaya@hotmail.com,,,,SI,"20,170,616","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,910",FABIOLA ALICIA NAVARRO BOHORQUEZ,,"33,200,565",FABIOLA ALICIA NAVARRO BOHORQUEZ,2,Profesional Independiente,,BARRIO ESPEÑA CALLE MANZANARES No. 44 D-15,6634531 - 3014609508,,santaclara_lab@hotmail.com,,,,SI,"20,170,530","20,210,831",,8,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,190",FANNY ELVIRA LINCE VIDES,,"45,437,308",FANNY ELVIRA LINCE VIDES,2,Profesional Independiente,,B/GRANDE CRA. 6 No. 5-161 CENTRO MEDICO PRISMA CONS 301,6550159,,clilianamargarita@yahoo.es,,,,SI,"20,190,222","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
